,ID,promptID,prompt,english_prompt,german_word_count,english_word_count,topic,type,certainty,activations_en_named
163,39,164,Erzähle mir mehr über theater und filmwissenschaften,Tell me more about theater and film studies.,7,8,study_program,follow-up_request,certain,"{'tell me X': 15.375, 'cinema and theatre': 9.125, 'film, noir, studies, grain': 9.125, 'more about': 8.25, 'tell me about': 6.625, 'roles and objects': 5.125, 'performance venues': 4.125, 'Specific technical terms and entities': 4.062, 'how does': 3.938, 'playwriting by authors': 3.734}"
164,39,165,"Okay also ich bin vorallem in filmwissenschaften, also film analyse und theorie interresiert","Okay, so I am mainly interested in film studies, specifically film analysis and theory.",13,14,interests,answer,certain,"{'film, noir, studies, grain': 11.812, 'expressing interest in': 12.688, 'primary use, purpose, or cause': 10.312, 'so': 9, 'Okay followed by comma': 8.188, 'analysis of and based': 7.906, 'theory of x': 7.5, 'Self-description after ""i am"" or ""i\'m""': 6.344, 'introduces specific details': 6.312}"
165,39,166,Also studiengänge will ich in den beriech analyse von film und style und genre,"I want to study programs in the area of film analysis, style, and genre.",14,14,study_program,answer,certain,"{'want to know': 10.625, 'film, noir, studies, grain': 9.938, 'studying and its contexts': 9.312, 'programmatic, programs': 7.562, 'want to do': 7.469, 'analysis of and based': 6.969, 'describing style': 6.688, 'areas of study or expertise': 5.719, 'asking for advice': 5.469, 'introducing a point': 5.375}"
166,39,167,Ja also so was für infomation brauche ich noch und beschreibe den studiengang und die berufsptionen nach dem studium,"Yes, so what kind of information do I still need, and please describe the degree program and the career options after graduation.",19,22,study_program,follow-up_request,certain,"{'What kind of': 13.688, 'degree of': 13.625, 'career path and development': 10.625, 'prompts starting with describe': 8.812, 'what do you': 8.75, 'so': 7.344, 'what kind of': 7.312, 'programmatic, programs': 7.125, 'and how/what/why': 6.688, 'information provided or requested': 6.156}"
167,39,168,Sind die 3 bereiche die du aufgezählt hast einfavh die themen eines studiengangs? Gib noch weitere berufsoptionen und welche vorraussetzungen brauche ich allgemein für ein solches studium,Are the three areas you mentioned simply the topics of a degree program? Please provide more career options and what general requirements I need for such a study program.,27,29,study_program,follow-up_question,certain,"{'degree of': 11.688, 'career path and development': 10.375, 'topics and their discussion': 10.25, 'number three followed by noun or hyphen': 9.688, 'simply introducing explanations or reasons': 8.938, 'general-purpose and generalization': 8.75, 'studying and its contexts': 7.281, 'requirements': 6.969, 'programmatic, programs': 6.781, 'this is a question': 6.125}"
168,39,169,Ja welche foderungen kann es noch geben,"Yes, what other demands could there be?",7,7,grades,follow-up_question,certain,"{'what questions': 8.438, 'demand forecasting': 8.375, 'what [noun] does/did/is': 5.25, 'yes, i': 4.469, 'yes minister': 4.375, 'questions with auxiliaries': 4.094, 'could be, include, potentially': 3.859, 'ãģ«ãģªãĤĭãģĭ': 3.734, 'other [noun]': 3.625, 'could you request': 3.562}"
169,40,170,Stelle dir vor du bist ein Schüler der ein Gymnasium in der 13. Klasse besucht. Du bist in deiner Freizeit Technik orientiert und magst es Probleme zu lösen. Des Weiteren beschäftigst du dich auch außerhalb der Schule mit Informatik usw. bist sportlich aktiv und engagierst dich auch sozial in Kulturvereinen. Was wären Studien / Duale Studien die du der Person empfehlen würdest?,"Imagine you are a student in the 13th grade at a high school. In your free time, you are technology-oriented and enjoy solving problems. Additionally, you engage with computer science outside of school, are physically active, and are socially involved in cultural associations. What studies or dual studies would you recommend to this person?",62,54,matching,question,certain,"{'student body': 12.125, 'free will and freelance': 11.562, 'outside of': 10.75, 'Additionally,': 10.625, 'constructing hypothetical personae': 10.625, 'cultural heritage and experiences': 10.25, 'defining a role or persona': 9.688, 'socialize and social concepts': 9.062, 'physical attributes and appearance': 9, 'technology transfer and industry': 8.938}"
170,40,171,Welche genauen Studienstandorte gibt es jeweils für Duale Studien und für Studien an einer Universität,What specific study locations are available for dual studies and for studies at a university?,15,15,uni,question,certain,"{'dual or twin relationships': 12.188, 'how many are': 8.875, 'Fachbereich Informatik Darmstadt': 7.125, 'university of': 8, 'academic research study': 7.031, 'location': 6.875}"
171,40,172,Welche der genannten Hochschulen und Universitäten (beziehe jedoch weitere Hochschulen/ Universitäten) sind am besten angesehen?,Which of the mentioned colleges and universities (but also consider other colleges/universities) are the most highly regarded?,15,17,uni,follow-up_question,certain,"{'which of the following': 11.688, 'highly followed by adjectives': 10.062, 'but as word start': 8.812, 'college aged students': 6.469, 'from the university or school': 6.5, 'mentioning something': 6.25, 'consider actions or options': 6.094, 'which of the following statements': 5.5, 'university of': 5.344}"
172,40,173,"Des weiteren gibt es ja auch noch die Möglichkeit kooperativ, erst seine Ausbildung und danach sein Studium anzustreben, wird diese Form kooperativ oder dual an einer Firma übernommen, oder ist die wahrscheinlichkeit für einen dualen Studenten höher übernommen zu werden?","Furthermore, there is also the possibility of pursuing vocational training first and then studying in a cooperative manner. Is this form taken on cooperatively or dual by a company, or is the likelihood of a dual student being hired higher?",40,40,general,follow-up_question,certain,"{'pursuit of goals and achievement': 12, 'dual or twin relationships': 9, 'training courses, plans, and experiences': 9.062, 'form of': 8.438, 'cooperation and cooperative': 6.875, 'student body': 7.656, 'there is no': 7.531, 'Fachbereich Informatik Darmstadt': 7.125}"
173,40,174,"was wären Firmen Baden Württemberg weit die ein Duales Studium im Bereich der Informatik bieten, was wären empfehlungen der Firmen bezug auf die Firmenqualität, work life balance, gehalt, unternehmensstruktur, usw. (was alles im Joballtag wichtige Eigenschaften sind=","What companies in Baden-Württemberg offer dual study programs in the field of computer science, and what recommendations can be made regarding the quality of these companies, work-life balance, salary, corporate structure, etc. (which are all important characteristics in everyday job life)?",37,41,job,question,certain,"{'bad and negative descriptors': 16.25, 'Baden-Württemberg': 8.688, 'corporate business terms': 11.375, 'end of listed items': 10.312, 'dual or twin relationships': 9.312, 'field of study': 9.25, 'everyday life and situations': 9.062, 'salary and wage information': 9, 'work followed by context': 9}"
174,40,175,"wo können diese dualen studiengänge besucht werden , an welchen Hochschulen =","Where can these dual study programs be attended, at which universities?",12,11,study_program,follow-up_question,certain,"{'dual or twin relationships': 15.375, 'Fachbereich Informatik Darmstadt': 4.906, 'where can i find or access': 6.812, 'questions starting with how can': 6.25, 'university of': 6.188, 'These followed by a list': 6.188, 'programmatic, programs': 5.781, 'attending events or classes': 5.312, 'studying and its contexts': 4.938}"
175,40,176,"Was wären Hochschulen in der Nähe von Bad Mergentheim, sowie auch Firmen im Umkreis die Duale Studien anbieten mit den genannten Werten die ich schon in der vorherigen Nachricht genannt habe","What universities are located near Bad Mergentheim, as well as companies in the area that offer dual study programs with the values I mentioned in the previous message?",31,28,uni,follow-up_question,certain,"{'bad and negative descriptors': 8.688, 'dual or twin relationships': 9.062, 'personal and cultural values': 9, 'university of': 8.062, 'Baden-Württemberg': 6.719, 'german locations and regions': 7.406, 'how many are': 7.125, 'internship opportunities for students': 6.906}"
176,40,177,"Schränke den Kreis von Baden-Würtemberk ein auf den Umkreis von 40km von [place], da sonst die Fahrtzeiten sehr stark steigen würden","Limit the area of Baden-Württemberg to a radius of 40 km from [place], as otherwise the travel times would increase significantly.",22,22,general,follow-up_request,certain,"{'bad and negative descriptors': 11.438, 'Baden-Württemberg': 6.562, 'travel services and planning': 12.5, 'area of': 9.312, 'areas of study, focus, or application': 7.469, 'german umlauts and greetings': 6.844}"
177,40,178,stelle dir vor du bist studienberater und fragst mich 5 fragen mit denen du heruasufindest was geegnet für mich wäre wie würden diese lauten ich gebe eine antwort und du schlägst mir jobs studiengänge dual oder vollzeit vor,"1. What subjects or activities do you enjoy the most, and what are your strengths in those areas?
2. Do you prefer working independently or as part of a team?
3. Are you more interested in practical, hands-on work, or do you prefer theoretical studies?
4. What are your long-term career goals, and what kind of work environment do you envision for yourself?
5. Are you open to relocating for your studies or job, or do you prefer to stay in your current area?",38,84,matching,request,uncertain,"{'practical usage and applications': 12.688, 'career path and development': 10.938, 'long-term': 10.75, 'expressing interest in': 10.5, 'long term memory and goals': 10.375, 'work followed by context': 10.375, 'how can questions': 9, 'prefer to or prefer the': 8.5, 'numbered list item starts': 8.312, 'subject matter or headlines': 8.312}"
178,41,179,"ich interessiere mich für Technik und eher praktische Arbeit, was kannst du da empfehlen",I am interested in technology and more hands-on work; what can you recommend?,14,13,interests,question,certain,"{'practical usage and applications': 12.938, 'expressing interest in': 10.688, 'technologies and business concepts': 9.562, 'technology transfer and industry': 9.438, 'Self-description after ""i am"" or ""i\'m""': 7.906, 'interested in learning or knowing': 7.875, '; followed by word': 6.812, 'more than': 6.594, 'recommendations': 6.375, 'what can you do': 5.844}"
179,41,180,"gibt es etwas im Bereich Veranstaltungstechnik bzw macht es überhaupt Sinn sowas zu Studieren, welche alternativen gäbe es?","Is there something in the field of event technology, or does it even make sense to study this? What alternatives are there?",18,22,study_program,follow-up_question,uncertain,"{'event objects, listeners, and utility': 13.75, 'there a or there any': 11.562, 'field NAME or extension': 11.375, 'field of study': 8.438, 'questions starting with does': 8.375, 'alternative uses, futures, or solutions': 8.25, 'event names and context': 7.75, 'making sense': 7.688, 'how many are': 7.625, 'studying and its contexts': 7.562}"
180,41,181,"Hilfe ich bin Verzweifelt, habe nur noch 1/2 Jahr und weiß nicht was ich danach machen soll","Help, I am desperate, I only have half a year left and I don't know what to do afterwards.",17,19,general,statement,uncertain,"{'half + noun': 7.188, 'what to do': 10.625, 'Self-description after ""i am"" or ""i\'m""': 8.562, 'only followed by limited condition': 7.781, 'what to do next': 7.531, 'not knowing what or how next': 7, 'only one or few': 6.875, 'asking for help or advice': 6.219, 'what to do or time': 6.219}"
181,41,182,Kannst du denn garnichts empfehlen zum Studieren oder Tipps wie ich das passende finde,Can you not recommend anything for studying or give tips on how to find the right one?,14,17,matching,question,uncertain,"{'tips and advice': 9.438, 'studying and its contexts': 8.625, 'recommendations': 8.062, 'can i / can we questions': 7.5, 'the right fit': 7.469, 'user requests for action': 7.125, ""aren't you going to ask"": 6.188, 'how to instructions': 6.156, 'one or ones': 6.094, 'on how': 5.719}"
